osmid,x,y
890347993,73.3774489,54.9431461
910307390,73.3430009,54.987246
910307421,73.3309397,55.0391067
910307466,73.3300751,55.0393922
910307472,73.3415415,54.9866495
910307478,73.3307758,54.9864887
910307584,73.3316661,55.0404886
910307760,73.3218081,55.0432579
910307804,73.3140549,55.0410411
910307832,73.328896,54.9887556
927668059,73.2863117,54.9762401
927668065,73.2685253,54.9912044
927668071,73.2840173,54.9773427
927668073,73.4054677,55.0135269
927668080,73.2850497,54.9767596
927668082,73.269395,54.9916862
929841497,73.4202128,54.9440521
929841535,73.4558247,54.9168028
929841613,73.4519815,54.9094069
929841653,73.4222995,54.9448524
929841663,73.4177872,55.0256132
929841685,73.4162589,54.9489936
929841703,73.4559024,54.917724
929841707,73.2605182,55.0441421
929841717,73.4525767,54.9178532
929841724,73.4213361,54.9444822
929841768,73.2630229,55.046298
929841820,73.416059,54.9479267
929841931,73.4155369,54.9496082
929841938,73.4538645,54.9118198
929842031,73.4519916,54.9085415
929842066,73.4538679,54.911557
929842213,73.4535348,54.9178206
931449367,73.4434228,54.9628063
931449441,73.3868649,54.9750939
931449570,73.4632109,54.9124901
932497027,73.4517668,54.9948518
932497061,73.3354893,55.0314135
932497097,73.3212339,55.0435737
932497168,73.3438681,55.0239586
932497178,73.3261891,55.0337074
932497219,73.4479407,54.9897774
932497256,73.4560965,54.9898034
932497294,73.3434208,55.0257803
932497340,73.343535,55.0229526
932497400,73.3263813,55.0493043
932497445,73.3416018,55.0289062
932497491,73.4559246,54.992048
932497493,73.3275435,55.033506
936832026,73.4304401,54.992098
936833073,73.4272894,54.9936882
936833473,73.4276631,54.9919398
936833671,73.430166,54.9938473
938338844,73.4837259,54.9677834
938338898,73.4744579,54.9693774
940072601,73.3779474,55.0089221
940072837,73.4442054,54.9115066
940072842,73.3777779,55.0071239
940073098,73.4117438,54.9652239
940073701,73.4093405,54.9251648
940073812,73.3865258,55.008728
940073814,73.4480014,54.9813052
940073840,73.4118662,54.9646154
940073861,73.3737943,55.0048538
940073870,73.3784754,55.0130314
940073983,73.4505317,54.9782169
940073992,73.4065822,54.9265858
940074033,73.3778455,55.0081091
940074139,73.4084915,54.9251626
940960087,73.3198905,54.9788876
940960089,73.3195961,54.9791633
940960091,73.3198464,54.9786912
940960092,73.3194183,54.9791009
941363183,73.3051165,55.0478256
941363222,73.2990138,55.0512686
941363239,73.4024334,54.958827
941363270,73.4067644,55.0206873
941363283,73.4068503,55.0211097
941363294,73.407027,55.0208149
941363322,73.4068366,55.0221018
941363326,73.4069395,55.0214979
941363351,73.4006132,54.958527
941363454,73.3946565,54.9622196
941363488,73.4067441,55.0205842
941363501,73.4061864,55.0231582
941363503,73.4063254,55.0208676
941363619,73.405738,55.0228835
942356626,73.3805826,54.9756914
943165330,73.3848248,54.9501734
943165332,73.381016,54.9508502
943165338,73.3794065,54.9524403
943165339,73.381523,54.9521637
944798300,73.3231247,55.0555347
945655924,73.4248962,54.9219739
945655956,73.4163119,54.9233583
945655962,73.4257824,54.9192489
945655968,73.4244336,54.9247828
945655992,73.4273795,54.9286278
945656045,73.427558,54.9286251
945656067,73.426417,54.9247561
945656073,73.4240541,54.9229026
945656105,73.4281974,54.926434
945656109,73.4244905,54.9286493
945656130,73.4258285,54.9286339
945656162,73.424478,54.9264848
945656188,73.4273018,54.9264338
945656243,73.426614,54.9219764
945656288,73.4292429,54.9284621
945656306,73.4248952,54.9229427
945656318,73.4244972,54.9192475
945656321,73.4266198,54.9247534
945656327,73.4275166,54.9192507
945656334,73.4242458,54.9304737
945656355,73.4282237,54.9247376
945656464,73.4249648,54.9286414
945656466,73.4283845,54.9219789
945656485,73.424479,54.9219733
945656525,73.424125,54.9286554
945656537,73.4264321,54.9264132
945656562,73.4283469,54.9286116
945656632,73.4267005,54.9286271
945656662,73.426617,54.9192498
945656667,73.4274452,54.9247431
945656670,73.4284251,54.9192517
945656714,73.4265611,54.9286228
945656720,73.4240666,54.9219727
945656735,73.4283497,54.9247374
945656741,73.4275061,54.9219776
945656775,73.4065727,54.9252189
945656839,73.4031806,54.9250345
945656848,73.4272586,54.9247526
945656854,73.4311105,54.9209909
945656865,73.4259101,54.9299876
945656876,73.4062645,54.9219294
945656889,73.4290829,54.9264512
947872198,73.3731023,55.0269463
947872215,73.3793892,55.023497
947872225,73.3788355,55.0171504
947872226,73.3427189,55.0271403
947872243,73.3731786,55.0284893
947872259,73.3377922,55.0259378
947872274,73.341972,55.0256296
947872276,73.3469721,55.0227793
947872315,73.3540222,55.0206384
947872322,73.3424685,55.0256748
947872324,73.3726865,55.0211371
947872331,73.3395563,55.0282199
947872333,73.3416285,55.0255967
947872364,73.3731137,55.0261631
947872368,73.3407718,55.0277979
947872370,73.3640245,55.0244964
947872377,73.3494977,55.0245106
947872379,73.3411562,55.023713
947872394,73.3474929,55.0231258
947872397,73.3418612,55.0260317
947872402,73.3435531,55.0157202
947872405,73.3765443,55.0268747
947872409,73.3651099,55.024673
947872427,73.3788905,55.0165285
947872430,73.3431262,55.0257473
947872436,73.3690452,55.0272975
947872445,73.3771471,55.0227617
947872446,73.3626476,55.0228947
947872452,73.3392972,55.0253885
947872461,73.3758258,55.0211928
947872470,73.3772263,55.0172465
947872475,73.3439707,55.0268298
947872477,73.3489968,55.0228773
947872496,73.3406006,55.0275582
947872507,73.3731332,55.027745
947872533,73.339479,55.0263624
947872544,73.3429472,55.0238748
947872547,73.3728654,55.0227685
947872554,73.3473395,55.0125157
947872556,73.3420645,55.0240567
947872646,73.3570445,55.0212003
947872715,73.3451113,55.0148549
947872750,73.3734977,55.0336116
947872793,73.3731029,55.0272431
947872802,73.343675,55.0248819
947872819,73.3492426,55.0189895
947872832,73.3437884,55.0236637
947872846,73.3396765,55.0240787
947872876,73.3442665,55.0258476
947872879,73.379175,55.0211112
947872894,73.3690683,55.0278579
947872918,73.3766456,55.0276454
947872928,73.3651557,55.0283763
947872939,73.3525007,55.0219843
947872996,73.3776908,55.0260703
947872998,73.369337,55.0318429
947873009,73.3438373,55.0245501
947873023,73.3408831,55.0255342
947873071,73.3760319,55.0228229
947873075,73.3769275,55.0211728
947873081,73.3532602,55.0213136
947873089,73.3406027,55.0255079
949543259,73.4045097,54.9799372
956662800,73.4653432,54.9294439
956662827,73.3565807,54.9115052
956663048,73.3521969,54.9131787
956663196,73.352291,54.9120749
956663224,73.3544917,54.9120765
956663288,73.438977,54.9436646
956663326,73.3572514,54.9107076
956663338,73.4844995,54.9354485
956663412,73.4404961,54.9449637
956793573,73.3305649,55.0572033
957019496,73.3475856,54.9621538
957106401,73.2891344,55.0076656
957106426,73.2850705,55.0046727
957110184,73.2789403,54.9981401
957821140,73.3080669,54.9474464
957821911,73.3046715,54.9447619
957822382,73.3006106,54.9459913
958023604,73.3111087,54.9428143
958023619,73.3122087,54.9424891
958023651,73.2986991,54.9428651
958023709,73.3054292,54.9412028
958023753,73.3014555,54.945727
958023778,73.3035673,54.9450932
958023799,73.3076013,54.9406483
958023804,73.3101691,54.9463803
958023851,73.3089485,54.9434679
958023856,73.2964568,54.9435174
958023901,73.3077838,54.9438202
958023928,73.3068077,54.9441156
958023949,73.295009,54.9440015
958023990,73.3085657,54.9444548
958024039,73.3019899,54.9420105
958024078,73.3112562,54.9457373
958024103,73.312855,54.9409354
958024105,73.304349,54.9414834
958024122,73.3085579,54.9403843
958024129,73.311926,54.9453889
958024144,73.31263,54.9450251
958024197,73.3098516,54.9400425
958024200,73.3137244,54.9444897
958024221,73.3121681,54.9440864
958024264,73.3030039,54.9417389
958024392,73.3004081,54.9460504
958024435,73.3132501,54.9421812
958024469,73.3101064,54.9431255
958024474,73.2998008,54.9426412
958024491,73.3057402,54.9444386
958024561,73.3064485,54.9446838
958024581,73.3009916,54.9423467
958024616,73.3060583,54.9443393
958024638,73.3025851,54.9453879
958024662,73.3109262,54.9397527
958024668,73.3159026,54.9458926
958024740,73.3078562,54.9437983
958024758,73.3132235,54.9447272
958024792,73.2976256,54.9431751
958024814,73.3072718,54.941366
958024833,73.3108724,54.9459403
959107071,73.3118957,54.975916
959107074,73.3117436,54.9760612
959107080,73.3129561,54.9764809
959107081,73.3240487,54.9800257
959107086,73.3092641,54.9751988
959460444,73.2774097,54.9988142
959460456,73.2798972,55.0008991
959460467,73.2711706,54.9933543
959460475,73.2826999,55.0029482
964665117,73.3252927,54.9800404
964665177,73.3221963,54.9800674
965573102,73.3217272,54.9795223
965573107,73.3205102,54.9794809
966440523,73.4408029,54.9434456
966440525,73.4403918,54.9431055
968546527,73.3942988,55.0060157
968631313,73.4050302,55.0123123
968631536,73.4054103,55.0129924
968631542,73.3981475,55.0070865
973760803,73.4028325,55.0076835
973760926,73.4068255,55.0090721
973761061,73.402156,55.0074427
974468116,73.4185619,55.0083014
975666578,73.3145746,55.001563
975666978,73.3389842,54.9902585
975667183,73.3206872,54.9996946
981877849,73.3931273,55.006948
981995575,73.2505609,55.0366864
981995577,73.2533922,55.0382247
981995585,73.2519488,55.0370553
981995633,73.2504787,55.0373898
981995636,73.2556658,55.0388049
981995717,73.2518695,55.0388687
981995721,73.2514661,55.037644
981995732,73.2550477,55.0395987
981995764,73.2507344,55.0385468
984958038,73.4795268,54.9882655
985235186,73.4860121,54.9887249
985394936,73.4006927,54.9883319
985394959,73.380444,54.991906
986316103,73.2650101,55.0553722
986431972,73.3450364,54.9887209
986431980,73.3468491,54.9872386
986432056,73.3449667,54.9887769
986432058,73.3501868,54.994239
986432379,73.3520091,54.9949179
988614689,73.3561054,54.99751
999419957,73.3536533,55.0083659
1000841732,73.2801128,54.9977862
1002221835,73.3616182,54.9722408
1002417782,73.456829,54.9799865
1003849669,73.3221015,54.9797737
1005062303,73.3496286,54.9972988
1005062355,73.3524605,54.9983008
1005062414,73.3552642,54.9970355
1005062465,73.3512915,54.9978572
1005062513,73.3502289,54.9989354
1013022870,73.4192417,54.9249223
1013022897,73.4248835,54.9470625
1013022979,73.4262236,54.947966
1013023060,73.3317924,54.9872989
1013023074,73.426706,54.9495766
1015938752,73.4152674,54.9554983
1015938847,73.414325,54.9554689
1024756491,73.4474814,55.0412091
1024756739,73.4416215,55.0410003
1024757101,73.4475016,55.0389047
1024757672,73.3189693,55.0599258
1024758168,73.3200304,55.0601912
1026002678,73.3549398,54.9782672
1026003169,73.3538251,54.9805696
1026003172,73.3465054,54.9861102
1026003209,73.3520097,54.9777563
1026003271,73.3531637,54.9779049
1026003273,73.3537744,54.9789486
1026003307,73.3475475,54.9808198
1026003324,73.3472532,54.9850834
1026003349,73.3429965,54.9853303
1026003450,73.3575528,54.9790383
1026003530,73.3478838,54.9811566
1027793938,73.3891171,54.9492675
1039116776,73.3387109,54.9155537
1039117230,73.3592756,54.9086295
1039117500,73.3428429,54.9215924
1039118322,73.350943,54.9079404
1039118456,73.3600877,54.9196537
1039118470,73.3529944,54.9079711
1039119040,73.3575229,54.9281296
1039119051,73.3408595,54.9155641
1039310332,73.4976099,55.0300707
1039310630,73.4761243,55.0285032
1039311060,73.4784957,55.0344169
1039311160,73.4365914,55.0390491
1039311183,73.4756052,55.0283789
1039311888,73.4777328,55.0244269
1039312334,73.4364791,55.0403531
1039312565,73.4397871,55.0391071
1039312638,73.4401513,55.0418148
1039312829,73.4364226,55.0410097
1039313763,73.4397052,55.0404218
1039314341,73.4365326,55.0397325
1039314427,73.4892059,55.0444646
1039314931,73.4397466,55.0397505
1039315233,73.4540034,55.0334951
1042335259,73.4245505,54.9850619
1044930678,73.3536297,55.034273
1056702758,73.3558918,55.0252147
1056702797,73.3627244,55.0260253
1056702967,73.3525827,55.0248741
1056703243,73.3597158,55.025347
1056703371,73.3651224,55.0252201
1056703526,73.3627236,55.0253149
1056703663,73.3651324,55.0259193
1069066445,73.4169323,55.0114639
1069066624,73.4164718,55.0146644
1069066683,73.4182046,55.0129758
1069066778,73.4171795,55.0130367
1069066830,73.41863,55.0150212
1069066849,73.4160605,55.0097015
1069067120,73.4171028,55.0101138
1069067186,73.4146556,54.9522261
1069067243,73.3382694,55.0077442
1069067485,73.4162157,55.0130939
1069067522,73.4179204,55.0114124
1069067525,73.3417968,55.0091807
1069067605,73.481581,54.9255098
1069067854,73.4185817,55.0145332
1069067921,73.416523,55.0151467
1069067947,73.4159299,55.0115161
1069067969,73.4178389,55.0109597
1069068028,73.3374779,55.0083879
1072939373,73.3249001,55.0299034
1072939375,73.3228339,55.028494
1081918362,73.2572595,55.0401734
1081918413,73.2977802,54.9888477
1081918564,73.2565031,55.0384798
1081918872,73.4155718,54.9527525
1081918959,73.2573081,55.040121
1081919091,73.4162489,54.9525821
1081919181,73.3820579,55.0017319
1081919426,73.2992348,54.9904061
1081920274,73.2584448,55.0489132
1081921156,73.3877383,55.0006043
1083318645,73.4772396,54.9910345
1083318864,73.4740051,54.991865
1083429850,73.4422005,55.0085047
1083429860,73.4465229,55.0077556
1083429950,73.4472522,55.0064613
1083429959,73.4479333,55.0079889
1083429962,73.4573451,55.0080268
1083429968,73.4532675,55.0103906
1083430081,73.453598,55.0110161
1083430120,73.4460448,55.008885
1083430419,73.4450726,55.0088143
1083430571,73.4538708,55.0107552
1083430579,73.4633959,55.0149441
1088799488,73.4615365,55.0319398
1088799689,73.4955658,55.0256331
1088799905,73.4894571,55.028611
1088800375,73.4974798,55.0261658
1088800500,73.4951155,55.0284457
1088800572,73.4969114,55.0260076
1088801269,73.4966254,55.025928
1088801337,73.4608627,55.033213
1088801367,73.4937669,55.0281374
1088801566,73.4953097,55.0294811
1088801683,73.493149,55.0290119
1088801754,73.4952068,55.0255332
1093206905,73.4866929,54.9645842
1093207378,73.4976188,54.9567717
1101914150,73.4013431,54.982975
1101914307,73.4027009,54.9830559
1101914320,73.403863,54.9842468
1101914486,73.4450562,54.9653375
1101914610,73.4023413,54.9851682
1102955043,73.4780802,55.0360611
1103200147,73.4851969,54.9148769
1103200234,73.4890353,54.9158503
1103200495,73.4850214,54.9151998
1103200539,73.4835069,54.9127773
1103200577,73.4859638,54.916029
1103200633,73.4872678,54.9128449
1103200740,73.4689663,54.9164415
1103200784,73.4873441,54.9125064
1103200956,73.489161,54.9155257
1103200995,73.4838258,54.9145682
1118365019,73.3219613,54.9366928
1118365138,73.4033503,54.9780231
1118618901,73.323845,55.0291319
1118618933,73.3440136,55.0316227
1119771759,73.3651381,55.0267548
1119772019,73.360497,55.0303931
1119772494,73.3596969,55.024537
1130760944,73.2557312,55.0540168
1130761360,73.2532693,55.0475054
1130761850,73.2591183,55.0470285
1141787020,73.2663643,55.0536556
1152663464,73.3424169,55.0087425
1152663467,73.3551382,55.0008034
1152663480,73.3516203,55.0017363
1152663542,73.3534847,55.0024199
1152663594,73.3553575,55.0031065
1171649405,73.4164097,54.9302627
1171649417,73.4088405,54.9293481
1171649422,73.4108058,54.932589
1171649428,73.4118618,54.9293719
1171649433,73.4091912,54.9282929
1171649434,73.4084669,54.9304681
1171649440,73.4111635,54.9311928
1171649451,73.4081049,54.9315234
1171649473,73.4063968,54.9282077
1171649487,73.4111613,54.9283501
1171649488,73.4100641,54.9293517
1171649496,73.4163726,54.9281539
1171649506,73.4041385,54.9304585
1171649519,73.4163929,54.9293151
1171649538,73.4115735,54.9303909
1171649540,73.4027307,54.9285212
1171649545,73.404715,54.9315962
1171649546,73.416494,54.9326039
1171649551,73.416449,54.9314315
1178570390,73.2920635,55.022199
1178570637,73.2918114,55.0216672
1178570741,73.2957071,55.0215899
1178869104,73.3167767,55.0568306
1178869208,73.3338278,54.9491415
1178869232,73.3285228,55.0319592
1178870445,73.3331405,54.9494883
1178870973,73.3353596,54.9485013
1179138308,73.3760661,54.9934
1182570563,73.3451893,54.948354
1182570591,73.3250357,54.9312392
1193852112,73.3999016,54.9208152
1193852174,73.3996254,54.919936
1193852200,73.3307314,54.9346054
1195071483,73.4242738,54.9503596
1195688598,73.3829346,55.0025405
1195738957,73.3877987,55.004839
1195800718,73.3884301,55.0046035
1196573608,73.3897721,55.0055349
1196573635,73.3907749,55.0051606
1196573769,73.3885732,55.0045502
1196573792,73.3871011,55.006532
1196667686,73.4050381,54.9253955
1196728042,73.4134321,54.9929772
1201563173,73.385814,54.9790976
1201742213,73.3775201,54.9735047
1202732157,73.39691,54.9722892
1202747326,73.4123718,54.9572142
1204013060,73.3811,54.9777548
1205363697,73.4248593,54.949563
1207647724,73.4289511,54.9505307
1207647729,73.4341971,54.9502171
1208564756,73.3957256,54.9676228
1208579498,73.4089875,54.9640342
1210428365,73.3790652,54.9307997
1212923165,73.3863894,54.9820494
1212923271,73.3855856,54.9861336
1212923334,73.4066717,54.9587496
1212923431,73.4070272,54.956643
1212923498,73.3861823,54.9831593
1212923531,73.3757039,55.0201693
1214437710,73.4159097,54.9523263
1215910344,73.454105,55.0006587
1215910632,73.4687714,54.9990679
1215911059,73.457305,55.0011645
1215911111,73.4567345,54.9986756
1217130372,73.3940756,54.9640807
1217521435,73.2783702,54.9323584
1217521438,73.4195924,55.0006574
1217521502,73.2747281,54.930048
1217521599,73.2744047,54.9326669
1217521603,73.416422,55.0038096
1217521698,73.2767537,54.931823
1217521709,73.2742794,54.9304921
1217521728,73.4170577,55.0033561
1217521831,73.4169164,55.0017455
1217521910,73.2747046,54.9311479
1217521924,73.2755135,54.9303223
1217522224,73.4280911,55.0085177
1217522235,73.4176756,55.0027812
1217522311,73.2795536,54.9311976
1217522558,73.4151725,55.0033751
1217523015,73.426581,55.0077134
1217523038,73.2762271,54.933503
1217523078,73.2775601,54.9320999
1217523104,73.3355221,54.9821931
1217523108,73.2753013,54.9332968
1217523174,73.4287618,55.007225
1217523176,73.4280259,55.0054868
1217523202,73.4108904,55.0072067
1217523234,73.2757415,54.9314987
1217523239,73.268142,54.9286435
1217523365,73.4298125,55.0087954
1217523443,73.417952,55.0034561
1217523458,73.2817409,54.9300523
1217523671,73.4264076,55.0084359
1217523766,73.2803219,54.9314673
1217523870,73.4157876,55.0035523
1217523889,73.2787458,54.9308929
1217523893,73.4124231,55.007281
1217523956,73.4275543,55.009672
1217524005,73.2770682,54.9337187
1217524020,73.4176186,55.0056849
1217524080,73.3339513,54.9832622
1217524116,73.4135084,55.0048097
1217524128,73.2972768,54.9469938
1217524199,73.4092875,54.995941
1217524208,73.4147125,55.0052501
1220905039,73.4158313,54.9506508
1222767467,73.3871528,54.9731904
1222767469,73.3822148,54.9728745
1222767470,73.3788869,54.9726707
1222767472,73.378916,54.9725289
1222767473,73.3822433,54.972744
1222767475,73.3871735,54.9730582
1222776519,73.2540844,54.9195182
1222776525,73.257181,54.9129159
1222776686,73.2687745,54.9250366
1222776771,73.2719734,54.9331015
1222777295,73.2574917,54.9101529
1222777620,73.2607403,54.9149121
1222777684,73.2633357,54.9396916
1223047312,73.2503061,54.9445251
1223047370,73.2610003,54.9484857
1223047383,73.2516805,54.9465284
1223047453,73.2613868,54.947
1223047466,73.2584237,54.9529209
1223047499,73.2525073,54.9462557
1223047654,73.2513167,54.9428539
1223925515,73.4159317,54.9510239
1223933218,73.3860061,54.978138
1223933438,73.316877,54.9148893
1223933506,73.309692,54.9134188
1223933542,73.3208932,54.9147998
1223933594,73.3182044,54.9133422
1223933666,73.319502,54.9154636
1223933670,73.3186071,54.9132295
1223933726,73.2851166,54.93317
1223933743,73.3204145,54.9170867
1223933832,73.3211104,54.9161327
1223933902,73.3197757,54.9143852
1223933907,73.3200236,54.9165033
1223934028,73.2849813,54.9299183
1223934056,73.3207299,54.9174339
1223934074,73.3175377,54.9126009
1223934082,73.3120639,54.9097336
1223934098,73.319242,54.9167866
1223934158,73.3162288,54.9162066
1223934164,73.3200996,54.9152233
1227608098,73.4623609,55.0078125
1230489571,73.3952579,54.9602395
1231064731,73.4050259,54.9266254
1234349641,73.4246226,54.9520427
1234550689,73.3290096,54.9351511
1234550787,73.3291806,54.9359039
1234770975,73.4019609,55.0023745
1234770976,73.4035765,55.0010446
1234770977,73.4046313,55.0000908
1234770978,73.40037,55.0037293
1234770980,73.4009774,55.0005062
1235417220,73.4135818,54.9265784
1235417221,73.413586,54.9277999
1235417222,73.4150571,54.9250743
1235417223,73.4108463,54.9265799
1235417224,73.4107823,54.9252746
1235423978,73.4070203,54.9743826
1235423979,73.4070501,54.9742194
1235714579,73.4053588,54.9278311
1236354521,73.4028091,55.0280788
1237008437,73.3836304,54.9685046
1237008591,73.315271,54.9415648
1237127251,73.4458839,54.9250451
1239502730,73.3854094,54.9643012
1240976691,73.3929909,54.9383848
1240976692,73.3897673,54.938457
1240985202,73.4700816,54.9928957
1240985203,73.4685715,54.9909831
1241520022,73.4962864,55.0336325
1241523679,73.2631081,55.0431553
1241638388,73.2634526,54.9758998
1241638423,73.3393278,55.0082206
1241638453,73.4059016,54.9731663
1241638458,73.4696971,54.9298984
1241638554,73.2656536,54.9773013
1241638570,73.262764,54.9740416
1241638575,73.2715224,54.9736758
1241638620,73.2667964,54.9767236
1241638652,73.2615737,54.9746374
1241638681,73.3380574,55.0088266
1241638728,73.2679822,54.9761593
1241638755,73.2644561,54.9778516
1241638867,73.2659801,54.9748656
1241638906,73.267232,54.974206
1241638994,73.2639345,54.9734818
1241860516,73.4121247,54.9593148
1241860544,73.3771815,54.9754592
1241860569,73.3755375,54.9753416
1241860583,73.4290353,54.9510318
1243140405,73.4772416,54.9448981
1243141442,73.3119162,54.9268709
1244296620,73.3338163,54.9893767
1244296653,73.3758157,54.9832704
1245062431,73.3552178,54.9208622
1246102450,73.3534295,54.9132237
1246102497,73.3535231,54.9089748
1246102578,73.3561995,54.9084745
1246102605,73.3530842,54.9120781
1246102772,73.3522828,54.9091939
1246523440,73.4313326,54.9995547
1246523447,73.4370035,54.9977551
1246523463,73.4255414,54.9980174
1246523465,73.4355318,54.9966242
1246523478,73.4275048,54.9928127
1246523481,73.4263475,54.997324
1246523495,73.4320295,54.9985905
1246523509,73.428552,54.9955904
1246523525,73.4279078,54.9963494
1246523555,73.4337841,54.9961941
1246523570,73.4293963,54.9966958
1246523576,73.4333222,54.9968362
1246523582,73.4295533,54.9961502
1246523584,73.4378334,54.9965425
1246523594,73.4244128,54.9960265
1246523628,73.4374481,54.9970995
1246523634,73.4340805,54.9986437
1246523641,73.4374822,54.9964704
1246523647,73.4387361,54.9989373
1246523648,73.4218863,54.9951644
1246523653,73.4391561,54.9982855
1246523663,73.4265391,54.9969386
1246523677,73.4305045,54.9982146
1246523694,73.4323195,54.9982045
1246523709,73.435076,54.9972761
1246523717,73.4293324,54.9920349
1246523726,73.4254483,54.995204
1246523737,73.4291457,54.9974423
1246523738,73.4143986,54.9946851
1246523752,73.4296899,54.9957727
1246523772,73.4291969,54.9929044
1246523783,73.4368422,54.9985131
1246523796,73.4307045,54.9970439
1246523812,73.4274486,54.9954625
1246523829,73.4305067,54.9976846
1246523830,73.4275284,54.9919321
1246523846,73.4277291,54.9906677
1246523859,73.4345567,54.9979723
1246523861,73.4254515,54.9936009
1246523872,73.4328659,54.9975316
1246523886,73.4204698,54.9948059
1246523900,73.4267814,54.9953956
1246523904,73.4288224,54.9937736
1246523906,73.4309633,54.9963454
1246523942,73.4200457,54.9958728
1246523962,73.4261116,54.9953098
1246523964,73.4372055,54.9978051
1246523971,73.4157036,54.9949121
1246524022,73.4434498,54.9970349
1246524039,73.438676,54.9991667
1246524062,73.4326141,54.995905
1246524066,73.4184981,54.9955678
1246524105,73.4256895,54.9936122
1246524109,73.4402069,54.9977431
1247501520,73.3306353,54.924332
1248190144,73.4675333,54.9091456
1248534548,73.3991884,54.9987335
1248534551,73.2791357,55.0525118
1248534561,73.4004918,55.0004836
1248534567,73.2756312,55.0533167
1248534577,73.4106414,55.0057394
1248534587,73.4002017,54.9987519
1248534605,73.4072599,54.9997862
1248534615,73.4119513,55.0061902
1248534620,73.2716679,55.0522871
1248534621,73.4076323,54.9996544
1248534637,73.4130602,55.0066087
1248534640,73.4082206,55.0047254
1248534649,73.2779269,55.0539191
1248534668,73.4049317,55.0015638
1248534686,73.4094853,55.0051865
1249351759,73.3832551,54.9918305
1249784055,73.4545766,55.0365527
1249784118,73.4282078,55.0434507
1249784134,73.4558042,55.0321418
1249784161,73.4287497,55.0414701
1249784169,73.4598641,55.0355795
1249784181,73.454388,55.0354804
1249784209,73.454566,55.0321945
1249784224,73.4609942,55.0354977
1249784243,73.4542625,55.0348324
1249784257,73.3947178,55.0455983
1249784264,73.4613129,55.0368796
1249784275,73.4555074,55.0300548
1249784344,73.4635661,55.0353076
1249784353,73.451659,55.0361896
1249784356,73.3954631,55.0460273
1249784377,73.4637763,55.0366388
1249784415,73.46195,55.0354438
1249784429,73.4519118,55.0373568
1249784439,73.4672524,55.0350573
1249784462,73.4517821,55.0367298
1249784477,73.4516731,55.0356647
1249784490,73.4658535,55.0351372
1249784504,73.4648878,55.0360701
1249784516,73.4544884,55.0360118
1249987085,73.3984572,54.9986736
1249987089,73.4020786,54.9989526
1249987092,73.3894006,54.9973535
1249987095,73.3882773,54.99734
1249987100,73.3973363,54.9983249
1249987101,73.3885716,54.9974965
1249987103,73.4015924,54.9993459
1249987107,73.4017777,55.0006048
1249987111,73.3913115,54.9982056
1249987113,73.3833725,54.9958045
1249987115,73.4027521,55.0008373
1249987119,73.3903021,54.9979617
1249987121,73.3967149,54.9996435
1249987124,73.3893384,54.9968436
1249987127,73.4033989,54.9998982
1249987128,73.3878473,54.9964591
1249987132,73.3980317,54.9985196
1249987136,73.3962265,54.9980626
1249987137,73.3887216,54.9967763
1249987138,73.3920007,54.9971676
1249987140,73.3914627,54.9983128
1249987142,73.384527,54.9953862
1250193046,73.4123095,55.0082354
1250193048,73.4117403,55.0087839
1250193055,73.4079238,55.0080554
1250193057,73.4087271,55.0073777
1250193066,73.4102061,55.0094908
1250193070,73.4090109,55.0073968
1250193076,73.4189852,55.0107858
1250193078,73.4108756,55.0092211
1250193082,73.4140931,55.0077357
1250193085,73.4074318,55.008485
1250193097,73.4046392,55.0075075
1250193118,73.4102434,55.0075322
1250193120,73.4074999,55.0075873
1250710065,73.4417804,54.9782177
1252676155,73.2738342,54.9770328
1252676285,73.2686381,54.9796046
1252676291,73.2621938,54.9765679
1254073500,73.3683474,54.9323676
1254073506,73.3808792,54.9212762
1254073628,73.3792579,54.9207488
1254073669,73.3786231,54.920147
1254073702,73.3799294,54.9204944
1254073777,73.3784316,54.92104
1254073857,73.3794279,54.9136918
1254073859,73.366233,54.9344843
1254073863,73.3815288,54.9198925
1254073870,73.3850643,54.9200862
1254073943,73.3645797,54.9321996
1254073947,73.3813583,54.9205918
1254073954,73.3812279,54.9170497
1254074040,73.3796104,54.9217697
1254074094,73.3789219,54.9146553
1254074103,73.3807773,54.9201848
1254074122,73.3882145,54.9191189
1254074183,73.3782854,54.9143786
1254074363,73.3801411,54.9215534
1254074371,73.3858794,54.9211871
1254074397,73.3850092,54.9200134
1254074411,73.3775166,54.9213625
1254074422,73.3779463,54.9217615
1254074434,73.3784269,54.914288
1254074440,73.3760435,54.9218743
1254074465,73.3825113,54.9171693
1254074471,73.3764953,54.9245895
1254074496,73.3831924,54.9213673
1254151634,73.3236734,55.0328312
1254151659,73.3388185,55.0253377
1254151664,73.3076964,55.0229611
1254151671,73.3208382,55.0306258
1254151684,73.3396253,55.0259024
1254151690,73.3255758,55.031856
1254151699,73.3239762,55.0307448
1254151710,73.3397415,55.0254297
1254151713,73.3390878,55.024355
1254151722,73.3270498,55.0311632
1254151729,73.3241736,55.0332345
1254151740,73.3245633,55.0323182
1254151749,73.3428014,55.0244231
1254151770,73.3104166,55.023094
1254151772,73.3419811,55.0243522
1254151774,73.3226553,55.0308049
1254151777,73.3254734,55.0319053
1254151783,73.3128185,55.0257901
1254151790,73.3264875,55.032587
1254151795,73.3218291,55.0301527
1255419221,73.3304757,55.034216
